"file_name","processed_text"
"""CNotes.pdf""","[ ] ) { 7 union my_data_t data; 8 data.value1 = 10; 9 data.value2 = 20; // changes the value1 also 10 printf ( "" % d % d\n "", data.value1, data.value2 ); // prints the same value 11 return 0; 12 } mixing data types is allowed with unions semantics for unions still applies changing one value may change one or more other values for example: 1 union my_data_t { 2 int value; 3 char string [ 4 ]; 4 }; 5 6 int main ( int argc, char * argv [ ] ) { 7 union my_data_t data; 8 data.value = 0x00636261;; 9 printf ( "" % d % s\n "", data.value, data.string ); 10 return 0; 11 } declaration and assignment of values with unions causes a warning when extra values are assigned for example: 1 union my_data_t { 2 int value; 3 char string [ 4 ]; 4 }; 5 6 int main ( int argc, char * argv [ ] ) { 7 union my_data_t data = { 10, "" abc "" }; // causes a compiler warning 8 // the value of 10 is overridden 9 return 0; 10 } the sizeof operator works with unions but the results reflect the shared storage structures and unions can be used concurrently bit fields method of declaration declare a set number of bits declared using type and variable name but also an indicator of the bit width ( number of bits ) compiler will most likely ( but not required ) allocate storage for the entire type, but only allow code access the bits declared for example: 1 struct my_bits_t { 2 unsigned int value:3; // declares 3 bits 3 }; 4 5 int main ( int argc, char * argv [ ] ) { 6 struct my_bits_t bits = { 3 }; 7 printf ( "" % d\n "", bits.value ); 8 return 0; 9 } assigning a value larger than what will fit in the bits declared results in a compiler warning compiler will truncate the value fit for example: 1 struct my_bits_t { 2 unsigned int value:3; // declares 3 bits 3 }; 4 5 int main ( int argc, char * argv [ ] ) { 6 struct my_bits_t bits = { 100 }; 7 printf ( "" % d\n "", bits.value ); // should print 4 8 // 100 in base 10 is 0b01100100 ( in binary ) 9 //"
"""CNotes.pdf""","[ ] ) { 6 struct my_bits_t bits = { 3 }; 7 printf ( "" % d\n "", bits.value ); 8 return 0; 9 } assigning a value larger than what will fit in the bits declared results in a compiler warning compiler will truncate the value fit for example: 1 struct my_bits_t { 2 unsigned int value:3; // declares 3 bits 3 }; 4 5 int main ( int argc, char * argv [ ] ) { 6 struct my_bits_t bits = { 100 }; 7 printf ( "" % d\n "", bits.value ); // should print 4 8 // 100 in base 10 is 0b01100100 ( in binary ) 9 // the lower 3 bits of 0b01100100 is 0b100 10 // 0b100 ( in binary ) is 4 in base 10 11 return 0; 12 } notes: c user defined types user defined types primitive data types have a given keyword name e.g., int, short, float, double, etc. motivation - it is often useful assign a user readable name a type e.g., size_t, length_t, voltage_t, etc. structures and unions are examples of user defined types type definitions ( typedef ) the typedef keyword allows assigning a name a known type syntax: 1 typedef < known type > < custom name >; 1 typedef unsigned int size_t; when the compiler ‘ sees ’ size_t it replaces it with an unsigned int typically written in global scope, but also can be used in other scopes examples: bool in stdbool.h is a typedef uint8_t, int8_t, uint64_t, etc. in stdint.h are typedefs can use typedef simplify declaration of structures ( i.e., do not required the user use the struct keyword ) 1 struct my_structure_t { 2 int var1; 3 char var2; 4 }; 5 6 typedef struct my_structure_t my_structure_t; 7 8 int main ( int argc, char * argv [ ] ) { 9 my_structure_t myvar = { 10,' c' }; 10 } structure typedefs can be declared at the same time as the structure 1 typedef struct my_structure_t { 2 int var1; 3 char var2; 4 } my_structure_t; 5 6 int main ( int argc, char * argv [ ] ) { 7 my_structure_t myvar = { 10,' c' }; 8 } enumerated types ( enum ) enumeration - noun, “ the action of mentioning a number of things one by one. ” oxford languages: https://languages.oup.com/google -dictionary -en / links an external site. the enum keyword defines a data type containing a set of values values are defined as variable names compiler automatically assigns numeric values each name note:"
"""CNotes.pdf""","[ ] ) { 9 my_structure_t myvar = { 10,' c' }; 10 } structure typedefs can be declared at the same time as the structure 1 typedef struct my_structure_t { 2 int var1; 3 char var2; 4 } my_structure_t; 5 6 int main ( int argc, char * argv [ ] ) { 7 my_structure_t myvar = { 10,' c' }; 8 } enumerated types ( enum ) enumeration - noun, “ the action of mentioning a number of things one by one. ” oxford languages: https://languages.oup.com/google -dictionary -en / links an external site. the enum keyword defines a data type containing a set of values values are defined as variable names compiler automatically assigns numeric values each name note: values must be numeric syntax: 1 enum < name > { 2 < value name >, 3 < value name >, 4 < value name >, 5 < value name >, 6 etc. 7 }; 1 enum weekday_t { 2 monday, 3 tuesday, 4 wednesday, 5 thursday, 6 friday 7 }; declaring an instance of the type requires the enum keyword 1 enum weekday_t my_day = monday; note: can be useful combine with typedef 1 enum weekday_t { 2 monday, 3 tuesday, 4 wednesday, 5 thursday, 6 friday 7 }; 8 typedef enum weekday_t weekday_t; values in the enumeration can be directly assigned 1 enum orientation_t { 2 up = 0, 3 upright = 1, 4 right = 2, 5 downright = 3, 6 down = 4, 7 downleft = 5, 8 left = 6, 9 upleft = 7 10 }; directly assigning values can be useful for bit masks 1 enum pin_enable_t { 2 dc_3_3v = 1 < < 0, 3 dc_5v = 1 < < 1, 4 ground = 1 < < 2, 5 reset = 1 < < 3, 6 rx_01 = 1 < < 4, 7 rx_02 = 1 < < 5, 8 tx_01 = 1 < < 6, 9 tx_02 = 1 < < 7, 10 }; notes: c dynamic memory heap memory in a process address space that can be dynamically allocated as needed remains in existence until explicitly freed by the program freed by the operating system when a process terminates allocated using the malloc ( memory allocate ) function call allocates a number of bytes and returns the address ( pointer ) the location processes are limited in allowed dynamic memory - malloc will fail when process is ut of memory check return value verify that memory was actually allocated freed using the free function call takes an address ( pointer ) a dynamically allocated location in memory and frees the storage attempting free memory that was not allocated with malloc results in runtime error malloc and free ( along with other variations ) manual: https://man7.org/linux/man - pages / man3 / malloc.3.html links an external site."
"""CNotes.pdf""","values must be numeric syntax: 1 enum < name > { 2 < value name >, 3 < value name >, 4 < value name >, 5 < value name >, 6 etc. 7 }; 1 enum weekday_t { 2 monday, 3 tuesday, 4 wednesday, 5 thursday, 6 friday 7 }; declaring an instance of the type requires the enum keyword 1 enum weekday_t my_day = monday; note: can be useful combine with typedef 1 enum weekday_t { 2 monday, 3 tuesday, 4 wednesday, 5 thursday, 6 friday 7 }; 8 typedef enum weekday_t weekday_t; values in the enumeration can be directly assigned 1 enum orientation_t { 2 up = 0, 3 upright = 1, 4 right = 2, 5 downright = 3, 6 down = 4, 7 downleft = 5, 8 left = 6, 9 upleft = 7 10 }; directly assigning values can be useful for bit masks 1 enum pin_enable_t { 2 dc_3_3v = 1 < < 0, 3 dc_5v = 1 < < 1, 4 ground = 1 < < 2, 5 reset = 1 < < 3, 6 rx_01 = 1 < < 4, 7 rx_02 = 1 < < 5, 8 tx_01 = 1 < < 6, 9 tx_02 = 1 < < 7, 10 }; notes: c dynamic memory heap memory in a process address space that can be dynamically allocated as needed remains in existence until explicitly freed by the program freed by the operating system when a process terminates allocated using the malloc ( memory allocate ) function call allocates a number of bytes and returns the address ( pointer ) the location processes are limited in allowed dynamic memory - malloc will fail when process is ut of memory check return value verify that memory was actually allocated freed using the free function call takes an address ( pointer ) a dynamically allocated location in memory and frees the storage attempting free memory that was not allocated with malloc results in runtime error malloc and free ( along with other variations ) manual: https://man7.org/linux/man - pages / man3 / malloc.3.html links an external site. concerns: allocating with malloc requires the caller specify requested memory in bytes how determine exact size when allocating a specific data type? use the sizeof operator for example: 1 int main ( int argc, char * argv [ ] ) { 2 int length = 0; 3 printf ( "" how many ints should i allocate? "" ); 4 scanf ( "" % d "", & length ); 5 int * my_numbers = malloc ( length * sizeof ( int ) ); //"
"""CNotes.pdf""","values must be numeric syntax: 1 enum < name > { 2 < value name >, 3 < value name >, 4 < value name >, 5 < value name >, 6 etc. 7 }; 1 enum weekday_t { 2 monday, 3 tuesday, 4 wednesday, 5 thursday, 6 friday 7 }; declaring an instance of the type requires the enum keyword 1 enum weekday_t my_day = monday; note: can be useful combine with typedef 1 enum weekday_t { 2 monday, 3 tuesday, 4 wednesday, 5 thursday, 6 friday 7 }; 8 typedef enum weekday_t weekday_t; values in the enumeration can be directly assigned 1 enum orientation_t { 2 up = 0, 3 upright = 1, 4 right = 2, 5 downright = 3, 6 down = 4, 7 downleft = 5, 8 left = 6, 9 upleft = 7 10 }; directly assigning values can be useful for bit masks 1 enum pin_enable_t { 2 dc_3_3v = 1 < < 0, 3 dc_5v = 1 < < 1, 4 ground = 1 < < 2, 5 reset = 1 < < 3, 6 rx_01 = 1 < < 4, 7 rx_02 = 1 < < 5, 8 tx_01 = 1 < < 6, 9 tx_02 = 1 < < 7, 10 }; notes: c dynamic memory heap memory in a process address space that can be dynamically allocated as needed remains in existence until explicitly freed by the program freed by the operating system when a process terminates allocated using the malloc ( memory allocate ) function call allocates a number of bytes and returns the address ( pointer ) the location processes are limited in allowed dynamic memory - malloc will fail when process is ut of memory check return value verify that memory was actually allocated freed using the free function call takes an address ( pointer ) a dynamically allocated location in memory and frees the storage attempting free memory that was not allocated with malloc results in runtime error malloc and free ( along with other variations ) manual: https://man7.org/linux/man - pages / man3 / malloc.3.html links an external site. concerns: allocating with malloc requires the caller specify requested memory in bytes how determine exact size when allocating a specific data type? use the sizeof operator for example: 1 int main ( int argc, char * argv [ ] ) { 2 int length = 0; 3 printf ( "" how many ints should i allocate? "" ); 4 scanf ( "" % d "", & length ); 5 int * my_numbers = malloc ( length * sizeof ( int ) ); // correctly allocates enough bytes 6 7 // use my_numbers here 8 9 free ( my_numbers ); 10 return 0; 11 } memory must be freed after it is no longer needed memory should not be freed after it has already been freed doing so results in runtime error note:"
"""CNotes.pdf""","[ ] ) { 2 int length = 0; 3 printf ( "" how many ints should i allocate? "" ); 4 scanf ( "" % d "", & length ); 5 int * my_numbers = malloc ( length * sizeof ( int ) ); // correctly allocates enough bytes 6 7 // use my_numbers here 8 9 free ( my_numbers ); 10 return 0; 11 } memory must be freed after it is no longer needed memory should not be freed after it has already been freed doing so results in runtime error note: pointers are just numbers the address stored in a pointer dynamically allocated memory retains its value after being freed dereferencing freed memory results in unpredictable behavior for example: 1 int main ( int argc, char * argv [ ] ) { 2 int * my_numbers = malloc ( 10 * sizeof ( int ) ); // allocate 10 integers 3 4 // use my_numbers here 5 6 free ( my_numbers ); 7 8 printf ( "" % d\n "", * my_numbers ); // access freed memory - 9 // may work or 10 // may result in error - segmentation fault 11 return 0; 12 } useful when combined with structures for linked data structures linked list nodes tree nodes etc. forgetting free allocated memory results in memory waste - also known as a memory leak automatic memory release memory can be dynamically allocated on the stack alloca - https://man7.org/linux/man -pages / man3 / alloca.3.html links an external site. similar semantics malloc - requires size in bytes of allocation compiler typically allocates memory with alloca on the stack can cause stack overflow if requested allocation is too large does not have a corresponding free storage is automatically freed when function returns note: do not return the address ( pointer ) memory allocated with alloca"
"""csc3210-01-OSIntroAndMotivation.pdf""","introduction and motivation csc3210 – operating systemswhy are we here? 1940s – 1950s: how can computers be built? special purpose processing mathematical equations 1960s: what are the best abstractions use? instruction set architecture – general purpose hardware late 1960s and 1970s: researchers investigate operating systems 1980s – move from analog digital – personal computer age of information 1990s – 2000s -computing accessibility moore ’s “ law ” 2010s and on -information age internet of things artificial intelligencewhat can we learn from this? the gap between hardware and users is huge hardware is complicated abstractions are beautiful everything is connected data centers desktops smart phones devices sensorswhat can we learn from this? we are generating lots of datawhat can we learn from this? memory and storage is getting cheaperwhat is a computer? memory cpu keyboard monitor mouse disk drive peripheralswhat is a computer? abraham silberschatz, peter b. galvin, and greg gagne. 2013. operating system concepts essentials ( 2nd ed. ). wiley publishing. pieces of a computer processor controls the operation of the computer main memory stores the data used by a computer and the programs that execute. typically, losses all values when the computer is shut down i / o modules moves data between the computer and the external environment system bus allows for communication between processors, main memory, and io moduleswhat is memory? abraham silberschatz, peter b. galvin, and greg gagne. 2013. operating system concepts essentials ( 2nd ed. ). wiley publishing. how a computer works abraham silberschatz, peter b. galvin, and greg gagne. 2013. operating system concepts essentials ( 2nd ed. ). wiley publishing. fetch execute loop abraham silberschatz, peter b. galvin, and greg gagne. 2013. operating system concepts essentials ( 2nd ed. ). wiley publishing. what is software? “ software is a set of instructions, data or programs used operate computers and execute specific tasks. it is the opposite of hardware, describes the physical aspects of a computer. software is a generic term used refer applications, scripts and programs that run on a device. it can be thought of as the variable part of a computer, while hardware is the invariable part. ” https://www.techtarget.com/searchapparchitecture/definition/softwarewhat is an operating system? “ an operating system ( os ) is the program that, after being initially loaded into the computer by a boot program, manages all of the other application programs in a computer. the application programs make use of the operating system by making requests for services through a defined application program interface ( api )."
"""csc3210-01-OSIntroAndMotivation.pdf""","software is a generic term used refer applications, scripts and programs that run on a device. it can be thought of as the variable part of a computer, while hardware is the invariable part. ” https://www.techtarget.com/searchapparchitecture/definition/softwarewhat is an operating system? “ an operating system ( os ) is the program that, after being initially loaded into the computer by a boot program, manages all of the other application programs in a computer. the application programs make use of the operating system by making requests for services through a defined application program interface ( api ). in addition, users can interact directly with the operating system through a user interface, such as a command -line interface ( cli ) or a graphical ui ( gui ). ” https://www.techtarget.com/whatis/definition/operating -system -oswhat is an operating system? “ software that provides services users and applications. ” dr lembkecomputer hardware and software william stallings. 2018. operating systems: internals and design principles ( 9th ed. ). pearson publishing why do we need an operating system? questions is arm different than x86? is it desirable have the same software work on different computers? is it desirable for all software developers know how access hardware? is it desirable run multiple programs concurrently? is it desirable allow multiple programs access all the cpu hardware?why do we need an operating system? software that provides services users and applications advantages convenience efficiency security flexibility -ability evolve disadvantage -overhead what does an operating system provide? program development program execution io device access file access system access error detection and handling•accounting / bookkeeping instruction set architecture support application binary interface application programming interface isolation and protectionwhat is multiprogramming? “ multiprogramming is a rudimentary form of parallel processing in several programs run at the same time on a uniprocessor system. however, because there is only one processor, there is no true simultaneous execution of different programs. instead, the operating system ( os ) executes part of one program, then part of another, and so n. in this sense, multiprogramming can be thought of as pseudo - parallelism. the user, it appears that multiple programs are executing at the same time, but that is not what is happening. ” https://www.techtarget.com/whatis/definition/multiprogrammingwhat is multiprogramming? “ the appearance that more than one program is running at the same time ” dr. lembkewhy is multiprogramming good? a cpu “ core ” can execute a single instruction stream at a time cpus are orders of magnitude faster than memory cpus spend a lot of time waiting reading / writing from / memory reading / writing from / disks reading / writing from / other i / o devices waiting for user input idle cpus do n’t get any work donewhy is multiprogramming good?"
"""csc3210-01-OSIntroAndMotivation.pdf""","the user, it appears that multiple programs are executing at the same time, but that is not what is happening. ” https://www.techtarget.com/whatis/definition/multiprogrammingwhat is multiprogramming? “ the appearance that more than one program is running at the same time ” dr. lembkewhy is multiprogramming good? a cpu “ core ” can execute a single instruction stream at a time cpus are orders of magnitude faster than memory cpus spend a lot of time waiting reading / writing from / memory reading / writing from / disks reading / writing from / other i / o devices waiting for user input idle cpus do n’t get any work donewhy is multiprogramming good? https://verizon5gedgeblog.medium.com/why -cpu - utilization -doesnt -tell - the - whole -story -89239b07a7f6multiprogramming william stallings. 2018. operating systems: internals and design principles ( 9th ed. ). pearson publishingperating system vs kernel operating system software that provides services users and applications kernel software that “ bridges ” hardware and software figurative sense of "" core or central part of anything “ ( https://www.etymonline.com/word/kernel ) questions is a kernel an operating system? is there more an operating system than just the kernel? can an operating system have more than one kernel? does the kernel run on its own? how do we create a kernel?program vs process program static representation of operations and data compiled code process instance of active execution"
"""csc3210-02-SystemCalls.pdf""","system calls csc3210 – operating systemsperating system vs kernel operating system software that provides services users and applications kernel a piece of software that “ bridges ” hardware and software figurative sense of "" core or central part of anything “ https://www.etymonline.com/word/kernel questions is a kernel an operating system? is there more an operating system than just the kernel? can an operating system have more than one kernel? does the kernel run on its own? how do we create a kernel?system calls system calls provide a set of “ functions ” for applications use perating system services os specific portable operating system interface ( posix ) c or c++ library interface typically involve some “ trap ” the operating systemdual mode operation modern operating systems use at least two modes of operation user mode a restricted mode of operation only allows certain instructions be executed by the program prevents errant processes from crashing the system kernel mode also referred as supervisor mode, system mode, or privileged mode allows the system full access the microprocessor intended be used only by the operating systemsystem calls trap, system call, supervisor call: user mode - > kernel mode transfers control from user program kernel function sets mode from user kernel abraham silberschatz, peter b. galvin, and greg gagne. 2013. operating system concepts essentials ( 2nd ed. ). wiley publishing. why do we need system calls? isolation and protection kernel is running in privileged mode user process is not can processes share anything? we will see this later as a method of inter -process communication can processes share information with the kernel? in addition sharing information, we also want kernel take actions, perhaps immediatelysystem call categories file management creating, accessing, modifying files, directories, and/or other files information maintenance retrieval of information stored in the operating system specific communication between operating system and a process process control creating, ending, waiting for processes communication sending information between processes may be processes within the same system or processes between different systems device management direct access and management of system devices behavior on success -data is returned, filled in via pointer, and operation is performed on errors -typically -1 is returned and specific error is set in errnosystem calls example -file input / output what ’s a file? abstract representation of data on “ disk ” how do we access a file? open, read / write, close file descriptor lab1 pen read write closesystem call table system calls are invoked by number kernel finds code process the system call by indexing in a table linux system call table: 32 bit -https://chromium.googlesource.com/chromiumos/docs/+/master/constants/syscalls.md#x86 -32_bit 64 bit -https://chromium.googlesource.com/chromiumos/docs/+/master/constants/syscalls.md#x86_64 -64_bit windows system call table: 32 bit -https://j00ru.vexillium.org/syscalls/nt/32/ 64 bit -https://j00ru.vexillium.org/syscalls/nt/64/system call -hello world https://en.wikibooks.org/wiki/x86_assembly/interfacing_with_linuxhow"
